tunecache	0.7.2	0.7.2	cpu_arch=x86_64,gpu_arch=sm_35,cuda_version=7000	# Last updated Fri Jan 29 22:21:00 2016

volume	name	aux	block.x	block.y	block.z	grid.x	grid.y	grid.z	shared_bytes	comment
8x16x16x8	N4quda17TwistedDslashCudaI7double2S1_EE	type=exterior_t,comm=0001,reconstruct=8,dagger,	64	1	1	256	1	1	0	# 28.24 Gflop/s, 63.73 GB/s, tuned Wed Dec 16 16:39:41 2015
8x16x16x8	N4quda17TwistedDslashCudaI7double2S1_EE	type=interior,comm=0001,ghost=0001,reconstruct=8,	160	1	1	103	1	1	16385	# 112.55 Gflop/s, 165.98 GB/s, tuned Wed Dec 16 16:39:42 2015
8x16x16x8	N4quda17TwistedDslashCudaI7double2S1_EE	type=interior,comm=0001,ghost=0001,reconstruct=8,Xpay,DslashTwist	160	1	1	103	1	1	7022	# 109.47 Gflop/s, 153.34 GB/s, tuned Wed Dec 16 16:39:42 2015
8x16x16x8	N4quda17TwistedDslashCudaI7double2S1_EE	type=interior,comm=0001,ghost=0001,reconstruct=8,Xpay,dagger,DslashTwist	160	1	1	103	1	1	6145	# 109.92 Gflop/s, 153.97 GB/s, tuned Wed Dec 16 16:39:41 2015
8x16x16x8	N4quda17TwistedDslashCudaI7double2S1_EE	type=interior,comm=0001,ghost=0001,reconstruct=8,dagger,	160	1	1	103	1	1	6145	# 111.84 Gflop/s, 164.94 GB/s, tuned Wed Dec 16 16:39:41 2015
8x16x16x8	N4quda20AsymCloverDslashCudaI7double2S1_S1_EE	type=exterior_t,comm=0001,reconstruct=8,Xpay	128	1	1	128	1	1	0	# 39.56 Gflop/s, 105.50 GB/s, tuned Mon Jan  4 18:35:05 2016
8x16x16x8	N4quda20AsymCloverDslashCudaI7double2S1_S1_EE	type=interior,comm=0001,ghost=0001,reconstruct=8,Xpay	128	1	1	128	1	1	16385	# 76.65 Gflop/s, 104.72 GB/s, tuned Mon Jan  4 18:35:05 2016
8x16x16x8	N4quda21TwistCloverGamma5CudaI7double2S1_EE	vol=16384,stride=16384,precision=8,TwistFlavour=-1,inverse	320	1	1	52	1	1	16385	# 2.56 Gflop/s, 46.16 GB/s, tuned Mon Jan  4 18:35:03 2016
8x16x16x8	N4quda22HeavyQuarkResidualNormI7double37double2S2_EE	vol=16384,stride=16384,precision=8,TwistFlavour=-1	320	1	1	28	1	1	7680	# 24.22 Gflop/s, 96.90 GB/s, tuned Wed Dec 16 16:39:42 2015
8x16x16x8	N4quda23TwistedCloverDslashCudaI6float4S1_S1_EE	type=exterior_t,Dslash,comm=0001,reconstruct=8	352	1	1	47	1	1	7022	# 16.54 Gflop/s, 18.66 GB/s, tuned Mon Jan  4 18:35:03 2016
8x16x16x8	N4quda23TwistedCloverDslashCudaI6float4S1_S1_EE	type=exterior_t,Dslash,comm=0001,reconstruct=8,dagger	352	1	1	47	1	1	8193	# 16.41 Gflop/s, 18.51 GB/s, tuned Mon Jan  4 18:35:03 2016
8x16x16x8	N4quda23TwistedCloverDslashCudaI6float4S1_S1_EE	type=exterior_t,DslashCloverTwist,comm=0001,reconstruct=8,Xpay	224	1	1	74	1	1	0	# 28.20 Gflop/s, 37.60 GB/s, tuned Mon Jan  4 18:35:03 2016
8x16x16x8	N4quda23TwistedCloverDslashCudaI6float4S1_S1_EE	type=exterior_t,DslashCloverTwist,comm=0001,reconstruct=8,Xpay,dagger	192	1	1	86	1	1	0	# 27.57 Gflop/s, 36.76 GB/s, tuned Mon Jan  4 18:35:03 2016
8x16x16x8	N4quda23TwistedCloverDslashCudaI6float4S1_S1_EE	type=interior,Dslash,comm=0001,ghost=0001,reconstruct=8	128	1	1	128	1	1	0	# 231.10 Gflop/s, 159.87 GB/s, tuned Mon Jan  4 18:35:03 2016
8x16x16x8	N4quda23TwistedCloverDslashCudaI6float4S1_S1_EE	type=interior,Dslash,comm=0001,ghost=0001,reconstruct=8,dagger	96	1	1	171	1	1	0	# 231.21 Gflop/s, 159.94 GB/s, tuned Mon Jan  4 18:35:03 2016
8x16x16x8	N4quda23TwistedCloverDslashCudaI6float4S1_S1_EE	type=interior,DslashCloverTwist,comm=0001,ghost=0001,reconstruct=8,Xpay	96	1	1	171	1	1	0	# 267.15 Gflop/s, 177.81 GB/s, tuned Mon Jan  4 18:35:03 2016
8x16x16x8	N4quda23TwistedCloverDslashCudaI6float4S1_S1_EE	type=interior,DslashCloverTwist,comm=0001,ghost=0001,reconstruct=8,Xpay,dagger	288	1	1	57	1	1	0	# 266.85 Gflop/s, 177.62 GB/s, tuned Mon Jan  4 18:35:03 2016
8x16x16x8	N4quda23TwistedCloverDslashCudaI7double2S1_S1_EE	type=exterior_t,Dslash,comm=0001,reconstruct=8	96	1	1	171	1	1	7022	# 9.11 Gflop/s, 20.56 GB/s, tuned Mon Jan  4 18:35:03 2016
8x16x16x8	N4quda23TwistedCloverDslashCudaI7double2S1_S1_EE	type=exterior_t,Dslash,comm=0001,reconstruct=8,dagger	224	1	1	74	1	1	6145	# 8.92 Gflop/s, 20.13 GB/s, tuned Mon Jan  4 18:35:03 2016
8x16x16x8	N4quda23TwistedCloverDslashCudaI7double2S1_S1_EE	type=exterior_t,DslashCloverTwist,comm=0001,reconstruct=8,Xpay	128	1	1	128	1	1	6145	# 14.23 Gflop/s, 37.95 GB/s, tuned Mon Jan  4 18:35:03 2016
8x16x16x8	N4quda23TwistedCloverDslashCudaI7double2S1_S1_EE	type=exterior_t,DslashCloverTwist,comm=0001,reconstruct=8,Xpay,dagger	224	1	1	74	1	1	6145	# 14.03 Gflop/s, 37.42 GB/s, tuned Mon Jan  4 18:35:03 2016
8x16x16x8	N4quda23TwistedCloverDslashCudaI7double2S1_S1_EE	type=interior,Dslash,comm=0001,ghost=0001,reconstruct=8	128	1	1	128	1	1	0	# 73.72 Gflop/s, 102.00 GB/s, tuned Mon Jan  4 18:35:03 2016
8x16x16x8	N4quda23TwistedCloverDslashCudaI7double2S1_S1_EE	type=interior,Dslash,comm=0001,ghost=0001,reconstruct=8,dagger	352	1	1	47	1	1	8193	# 89.69 Gflop/s, 124.09 GB/s, tuned Mon Jan  4 18:35:03 2016
8x16x16x8	N4quda23TwistedCloverDslashCudaI7double2S1_S1_EE	type=interior,DslashCloverTwist,comm=0001,ghost=0001,reconstruct=8,Xpay	128	1	1	128	1	1	0	# 86.30 Gflop/s, 114.89 GB/s, tuned Mon Jan  4 18:35:03 2016
8x16x16x8	N4quda23TwistedCloverDslashCudaI7double2S1_S1_EE	type=interior,DslashCloverTwist,comm=0001,ghost=0001,reconstruct=8,Xpay,dagger	128	1	1	128	1	1	16385	# 85.98 Gflop/s, 114.45 GB/s, tuned Mon Jan  4 18:35:03 2016
8x16x16x8	N4quda25xpyHeavyQuarkResidualNormI7double37double2S2_EE	vol=16384,stride=16384,precision=8,TwistFlavour=-1	320	1	1	28	1	1	7680	# 24.09 Gflop/s, 115.62 GB/s, tuned Wed Dec 16 16:39:44 2015
8x16x16x8	N4quda3DotId6float26float4EE	vol=16384,stride=16384,precision=4,TwistFlavour=-1	640	1	1	24	1	1	5120	# 19.37 Gflop/s, 77.47 GB/s, tuned Wed Dec 16 16:39:43 2015
8x16x16x8	N4quda3xpyI7double2S1_EE	vol=16384,stride=16384,precision=8,TwistFlavour=-1	896	1	1	28	1	1	0	# 6.83 Gflop/s, 163.87 GB/s, tuned Wed Dec 16 16:39:44 2015
8x16x16x8	N4quda4axpyI6float26float4EE	vol=16384,stride=16384,precision=4,TwistFlavour=-1	992	1	1	27	1	1	0	# 24.57 Gflop/s, 147.41 GB/s, tuned Wed Dec 16 16:39:44 2015
8x16x16x8	N4quda4axpyI7double2S1_EE	vol=16384,stride=16384,precision=4,TwistFlavour=-1,vol=16384,stride=16384,precision=8,TwistFlavour=-1	608	1	1	28	1	1	0	# 16.30 Gflop/s, 97.83 GB/s, tuned Wed Dec 16 16:39:44 2015
8x16x16x8	N4quda4xpayI6float26float4EE	vol=16384,stride=16384,precision=4,TwistFlavour=-1	800	1	1	26	1	1	0	# 24.56 Gflop/s, 147.36 GB/s, tuned Wed Dec 16 16:39:45 2015
8x16x16x8	N4quda5Norm2Id7double2S1_EE	vol=16384,stride=16384,precision=8,TwistFlavour=-1	672	1	1	28	1	1	5376	# 19.37 Gflop/s, 77.47 GB/s, tuned Wed Dec 16 16:39:42 2015
8x16x16x8	N4quda8axpyZpbxI7double2S1_EE	vol=16384,stride=16384,precision=4,TwistFlavour=-1,vol=16384,stride=16384,precision=8,TwistFlavour=-1	256	1	1	25	1	1	0	# 47.19 Gflop/s, 117.96 GB/s, tuned Wed Dec 16 16:39:43 2015
8x16x16x8	N4quda8xmyNorm2Id7double2S1_EE	vol=16384,stride=16384,precision=8,TwistFlavour=-1	448	1	1	25	1	1	3584	# 15.80 Gflop/s, 126.39 GB/s, tuned Wed Dec 16 16:39:42 2015
8x16x16x8	copyKernel	dst=vol=16384,stride=16384,precision=4,TwistFlavour=-1,src=vol=16384,stride=16384,precision=8,TwistFlavour=-1	608	1	1	27	1	1	0	# 0.00 Gflop/s, 149.20 GB/s, tuned Wed Dec 16 16:39:42 2015
8x16x16x8	copyKernel	dst=vol=16384,stride=16384,precision=8,TwistFlavour=-1,src=vol=16384,stride=16384,precision=4,TwistFlavour=-1	640	1	1	27	1	1	0	# 0.00 Gflop/s, 168.91 GB/s, tuned Wed Dec 16 16:39:43 2015
